timestamp,value
2025-08-17 18:14:33,1569
2025-08-17 18:14:39,1623
2025-08-17 18:14:44,1673
2025-08-17 18:14:50,1730
2025-08-17 18:14:55,1479
2025-08-17 18:15:00,1526
2025-08-17 18:15:06,1590
2025-08-17 18:15:11,1646
2025-08-17 18:15:16,1695
2025-08-17 18:15:23,1767
2025-08-17 18:15:28,1518
2025-08-17 18:15:33,1568
2025-08-17 18:15:39,1629
2025-08-17 18:15:44,1677
2025-08-17 18:15:50,1752
2025-08-17 18:15:57,1477
2025-08-17 18:16:02,1526
2025-08-17 18:16:08,1589
2025-08-17 18:16:13,1648
2025-08-17 18:16:19,1708
2025-08-17 18:16:24,1456
2025-08-17 18:16:30,1528
2025-08-17 18:16:35,1583
2025-08-17 18:16:40,1640
2025-08-17 18:16:46,1694
2025-08-17 18:16:51,1749
2025-08-17 18:16:56,1476
2025-08-17 18:17:02,1524
2025-08-17 18:17:07,1582
2025-08-17 18:17:13,1648
2025-08-17 18:17:18,1729
2025-08-17 18:17:25,1470
2025-08-17 18:17:31,1535
2025-08-17 18:17:36,1585
2025-08-17 18:17:42,1642
2025-08-17 18:17:47,ERR
2025-08-17 18:17:57,1487
2025-08-17 18:18:02,1538
2025-08-17 18:18:08,1599
2025-08-17 18:18:13,1660
2025-08-17 18:18:19,1723
2025-08-17 18:18:24,1783
2025-08-17 18:18:29,1546
2025-08-17 18:18:35,1599
2025-08-17 18:18:40,1652
2025-08-17 18:18:45,1705
2025-08-17 18:18:51,1759
2025-08-17 18:18:56,1482
2025-08-17 18:19:02,1532
2025-08-17 18:19:07,1593
2025-08-17 18:19:12,1656
2025-08-17 18:19:18,1713
2025-08-17 18:19:23,1781
2025-08-17 18:19:28,1537
2025-08-17 18:19:34,1582
2025-08-17 18:19:39,1634
2025-08-17 18:19:45,1687
2025-08-17 18:19:50,1739
2025-08-17 18:19:55,1490
2025-08-17 18:20:01,1539
2025-08-17 18:20:06,1594
2025-08-17 18:20:12,1652
2025-08-17 18:20:17,1703
2025-08-17 18:20:22,1775
2025-08-17 18:20:28,1533
2025-08-17 18:20:33,1580
2025-08-17 18:20:39,1630
2025-08-17 18:20:44,1689
2025-08-17 18:20:49,1740
2025-08-17 18:20:55,1487
2025-08-17 18:21:00,1539
2025-08-17 18:21:05,1600
2025-08-17 18:21:11,1657
2025-08-17 18:21:16,1704
2025-08-17 18:21:22,1776
2025-08-17 18:21:27,1527
2025-08-17 18:21:32,1586
2025-08-17 18:21:38,1636
2025-08-17 18:21:43,1692
2025-08-17 18:21:49,1788
2025-08-17 18:21:57,1517
2025-08-17 18:22:02,1568
2025-08-17 18:22:08,1624
2025-08-17 18:22:13,1683
2025-08-17 18:22:18,1743
2025-08-17 18:22:24,1809
2025-08-17 18:22:29,1552
2025-08-17 18:22:35,1602
2025-08-17 18:22:40,1656
2025-08-17 18:22:45,1726
2025-08-17 18:22:53,1784
2025-08-17 18:22:58,1513
2025-08-17 18:23:03,1564
2025-08-17 18:23:09,1626
2025-08-17 18:23:14,1678
2025-08-17 18:23:20,1740
2025-08-17 18:23:25,1495
2025-08-17 18:23:30,1564
2025-08-17 18:23:37,1613
2025-08-17 18:23:42,1671
2025-08-17 18:23:48,1720
2025-08-17 18:23:53,1787
2025-08-17 18:23:58,1525
2025-08-17 18:24:04,1573
2025-08-17 18:24:09,1659
2025-08-17 18:24:18,1717
2025-08-17 18:24:23,1779
2025-08-17 18:24:28,1520
2025-08-17 18:24:34,1568
2025-08-17 18:24:39,1626
2025-08-17 18:24:44,1686
2025-08-17 18:24:51,1748
2025-08-17 18:24:56,1488
2025-08-17 18:25:01,1538
2025-08-17 18:25:07,1595
2025-08-17 18:25:12,1652
2025-08-17 18:25:18,1705
2025-08-17 18:25:23,1769
2025-08-17 18:25:28,1505
2025-08-17 18:25:34,1562
2025-08-17 18:25:39,1621
2025-08-17 18:25:45,1680
2025-08-17 18:25:50,1739
2025-08-17 18:25:55,1503
2025-08-17 18:26:01,1549
2025-08-17 18:26:06,1608
2025-08-17 18:26:12,1661
2025-08-17 18:26:17,1718
2025-08-17 18:26:22,1783
2025-08-17 18:26:28,1528
2025-08-17 18:26:33,1584
2025-08-17 18:26:39,1644
2025-08-17 18:26:44,1701
2025-08-17 18:26:49,1759
2025-08-17 18:26:55,1512
2025-08-17 18:27:00,1562
2025-08-17 18:27:05,1617
2025-08-17 18:27:11,1703
2025-08-17 18:27:19,1767
2025-08-17 18:27:25,1496
2025-08-17 18:27:30,1559
2025-08-17 18:27:35,1609
2025-08-17 18:27:41,1664
2025-08-17 18:27:46,1711
2025-08-17 18:27:51,1773
2025-08-17 18:27:57,1521
2025-08-17 18:28:02,1571
2025-08-17 18:28:08,1627
2025-08-17 18:28:13,1685
2025-08-17 18:28:18,1746
2025-08-17 18:28:24,1803
2025-08-17 18:28:29,1545
2025-08-17 18:28:35,1601
2025-08-17 18:28:40,1662
2025-08-17 18:28:45,1714
2025-08-17 18:28:51,1778
2025-08-17 18:28:56,1537
2025-08-17 18:29:02,1587
2025-08-17 18:29:07,1643
2025-08-17 18:29:12,1692
2025-08-17 18:29:18,1757
2025-08-17 18:29:23,1813
2025-08-17 18:29:29,1564
2025-08-17 18:29:34,1620
2025-08-17 18:29:39,1673
2025-08-17 18:29:45,1721
2025-08-17 18:29:50,1782
2025-08-17 18:29:56,1538
2025-08-17 18:30:01,1584
2025-08-17 18:30:06,1633
2025-08-17 18:30:12,1684
2025-08-17 18:30:17,1741
2025-08-17 18:30:23,1810
2025-08-17 18:30:28,1543
2025-08-17 18:30:33,1594
2025-08-17 18:30:39,1656
2025-08-17 18:30:44,1711
2025-08-17 18:30:50,1762
2025-08-17 18:30:55,1531
2025-08-17 18:31:01,1578
2025-08-17 18:31:06,1637
2025-08-17 18:31:12,1693
2025-08-17 18:31:17,1752
2025-08-17 18:31:23,1818
2025-08-17 18:31:28,1551
2025-08-17 18:31:34,1603
2025-08-17 18:31:39,1656
2025-08-17 18:31:45,1712
2025-08-17 18:31:50,1768
2025-08-17 18:31:56,1523
2025-08-17 18:32:01,1572
2025-08-17 18:32:07,1624
2025-08-17 18:32:12,1684
2025-08-17 18:32:17,1742
2025-08-17 18:32:23,1806
2025-08-17 18:32:28,1549
2025-08-17 18:32:33,1599
2025-08-17 18:32:39,1651
2025-08-17 18:32:44,1704
2025-08-17 18:32:50,1766
2025-08-17 18:32:55,1517
2025-08-17 18:33:01,1559
2025-08-17 18:33:06,1620
2025-08-17 18:33:11,1674
2025-08-17 18:33:17,1736
2025-08-17 18:33:22,1800
2025-08-17 18:33:27,1540
2025-08-17 18:33:33,1598
2025-08-17 18:33:38,1649
2025-08-17 18:33:44,1729
2025-08-17 18:33:51,1791
2025-08-17 18:33:56,1538
2025-08-17 18:34:02,1584
2025-08-17 18:34:07,1639
2025-08-17 18:34:13,1693
2025-08-17 18:34:18,1752
2025-08-17 18:34:23,1818
2025-08-17 18:34:29,1559
2025-08-17 18:34:34,1609
2025-08-17 18:34:40,1669
2025-08-17 18:34:45,1721
2025-08-17 18:34:50,1781
2025-08-17 18:34:56,1533
2025-08-17 18:35:01,1582
2025-08-17 18:35:07,1639
2025-08-17 18:35:12,1695
2025-08-17 18:35:17,1753
2025-08-17 18:35:23,1823
2025-08-17 18:35:28,1576
2025-08-17 18:35:34,1633
2025-08-17 18:35:39,1694
2025-08-17 18:35:44,1754
2025-08-17 18:35:50,1802
2025-08-17 18:35:55,1536
2025-08-17 18:36:01,1583
2025-08-17 18:36:06,1640
2025-08-17 18:36:11,1699
2025-08-17 18:36:17,1760
2025-08-17 18:36:22,1830
2025-08-17 18:36:28,1561
2025-08-17 18:36:33,1618
2025-08-17 18:36:38,1671
2025-08-17 18:36:44,1732
2025-08-17 18:36:49,1793
2025-08-17 18:36:55,1537
2025-08-17 18:37:00,1589
2025-08-17 18:37:05,1655
2025-08-17 18:37:11,1712
2025-08-17 18:37:16,1769
2025-08-17 18:37:22,1839
2025-08-17 18:37:27,1586
2025-08-17 18:37:32,1638
2025-08-17 18:37:38,1697
2025-08-17 18:37:43,1757
2025-08-17 18:37:49,1814
2025-08-17 18:37:54,1864
2025-08-17 18:38:00,1590
2025-08-17 18:38:05,1655
2025-08-17 18:38:10,1711
2025-08-17 18:38:16,1764
2025-08-17 18:38:21,1527
2025-08-17 18:38:30,1599
2025-08-17 18:38:35,1651
2025-08-17 18:38:40,1713
2025-08-17 18:38:46,1770
2025-08-17 18:38:51,1826
2025-08-17 18:38:56,1585
2025-08-17 18:39:04,1637
2025-08-17 18:39:09,1700
2025-08-17 18:39:14,1746
2025-08-17 18:39:20,1839
2025-08-17 18:39:27,1583
2025-08-17 18:39:33,1641
2025-08-17 18:39:38,1691
2025-08-17 18:39:43,1751
2025-08-17 18:39:49,1800
2025-08-17 18:39:54,1523
2025-08-17 18:40:00,1578
2025-08-17 18:40:05,1641
2025-08-17 18:40:10,1702
2025-08-17 18:40:16,1750
2025-08-17 18:40:21,1822
2025-08-17 18:40:27,1586
2025-08-17 18:40:32,1643
2025-08-17 18:40:37,1696
2025-08-17 18:40:43,1756
2025-08-17 18:40:48,1811
2025-08-17 18:40:54,1555
2025-08-17 18:41:01,1601
2025-08-17 18:41:06,1663
2025-08-17 18:41:12,1718
2025-08-17 18:41:17,1773
2025-08-17 18:41:23,1833
2025-08-17 18:41:28,1594
2025-08-17 18:41:34,1653
2025-08-17 18:41:39,1716
2025-08-17 18:41:44,1774
2025-08-17 18:41:50,1833
2025-08-17 18:41:55,1560
2025-08-17 18:42:01,1608
2025-08-17 18:42:06,1672
2025-08-17 18:42:11,1731
2025-08-17 18:42:17,1785
2025-08-17 18:42:22,1850
2025-08-17 18:42:28,1594
2025-08-17 18:42:33,1653
2025-08-17 18:42:38,1702
2025-08-17 18:42:44,1765
2025-08-17 18:42:49,1817
2025-08-17 18:42:55,1570
2025-08-17 18:43:00,1619
2025-08-17 18:43:05,1679
2025-08-17 18:43:11,1735
2025-08-17 18:43:16,1789
2025-08-17 18:43:22,1851
2025-08-17 18:43:27,1594
2025-08-17 18:43:32,1658
2025-08-17 18:43:38,1711
2025-08-17 18:43:43,1770
2025-08-17 18:43:49,1822
2025-08-17 18:43:54,1557
2025-08-17 18:44:00,1628
2025-08-17 18:44:07,1689
2025-08-17 18:44:12,1751
2025-08-17 18:44:18,1804
2025-08-17 18:44:23,1859
2025-08-17 18:44:28,1607
2025-08-17 18:44:34,1670
2025-08-17 18:44:39,1726
2025-08-17 18:44:45,1776
2025-08-17 18:44:50,1832
2025-08-17 18:44:55,1587
2025-08-17 18:45:01,1635
2025-08-17 18:45:06,1691
2025-08-17 18:45:11,1745
2025-08-17 18:45:17,1796
2025-08-17 18:45:22,1852
2025-08-17 18:45:28,1587
2025-08-17 18:45:33,1653
2025-08-17 18:45:38,1711
2025-08-17 18:45:44,1767
2025-08-17 18:45:49,1819
2025-08-17 18:45:55,1568
2025-08-17 18:46:00,1616
2025-08-17 18:46:05,1704
2025-08-17 18:46:14,1764
2025-08-17 18:46:19,1814
2025-08-17 18:46:24,1545
2025-08-17 18:46:30,1616
2025-08-17 18:46:35,1680
2025-08-17 18:46:41,1734
2025-08-17 18:46:46,1793
2025-08-17 18:46:51,1846
2025-08-17 18:46:57,1581
2025-08-17 18:47:02,1635
2025-08-17 18:47:08,1742
2025-08-17 18:47:17,1794
2025-08-17 18:47:22,1854
2025-08-17 18:47:28,1592
2025-08-17 18:47:33,1653
2025-08-17 18:47:39,1706
2025-08-17 18:47:44,1769
2025-08-17 18:47:50,1818
2025-08-17 18:47:55,1562
2025-08-17 18:48:00,1613
2025-08-17 18:48:06,1667
2025-08-17 18:48:11,1720
2025-08-17 18:48:16,1774
2025-08-17 18:48:22,1836
2025-08-17 18:48:27,1572
2025-08-17 18:48:32,1636
2025-08-17 18:48:38,1687
2025-08-17 18:48:43,1744
2025-08-17 18:48:49,1794
2025-08-17 18:48:54,1843
2025-08-17 18:48:59,1588
2025-08-17 18:49:05,1644
2025-08-17 18:49:10,1705
2025-08-17 18:49:16,1759
2025-08-17 18:49:21,1812
2025-08-17 18:49:27,1562
2025-08-17 18:49:32,1627
2025-08-17 18:49:37,1679
2025-08-17 18:49:43,1733
2025-08-17 18:49:48,1789
2025-08-17 18:49:53,1842
2025-08-17 18:50:00,1582
2025-08-17 18:50:05,1641
2025-08-17 18:50:10,1701
2025-08-17 18:50:16,1751
2025-08-17 18:50:21,1810
2025-08-17 18:50:27,1565
2025-08-17 18:50:32,1631
2025-08-17 18:50:37,1681
2025-08-17 18:50:43,1743
2025-08-17 18:50:48,1794
2025-08-17 18:50:54,1838
2025-08-17 18:50:59,1584
2025-08-17 18:51:04,1652
2025-08-17 18:51:12,1716
2025-08-17 18:51:17,1774
2025-08-17 18:51:22,1835
2025-08-17 18:51:28,1586
2025-08-17 18:51:33,1646
2025-08-17 18:51:39,1704
2025-08-17 18:51:44,1767
2025-08-17 18:51:49,1817
2025-08-17 18:51:55,1548
2025-08-17 18:52:00,1597
2025-08-17 18:52:05,1656
2025-08-17 18:52:11,1715
2025-08-17 18:52:16,1770
2025-08-17 18:52:21,1830
2025-08-17 18:52:27,1579
2025-08-17 18:52:32,1639
2025-08-17 18:52:38,1692
2025-08-17 18:52:43,1754
2025-08-17 18:52:48,1804
2025-08-17 18:52:54,1849
2025-08-17 18:52:59,1595
2025-08-17 18:53:05,1653
2025-08-17 18:53:10,1714
2025-08-17 18:53:15,1771
2025-08-17 18:53:21,1830
2025-08-17 18:53:26,1570
2025-08-17 18:53:32,1633
2025-08-17 18:53:37,1690
2025-08-17 18:53:42,1757
2025-08-17 18:53:48,1812
2025-08-17 18:53:53,1857
2025-08-17 18:53:59,1601
2025-08-17 18:54:04,1655
2025-08-17 18:54:09,1724
2025-08-17 18:54:15,1778
2025-08-17 18:54:20,1840
2025-08-17 18:54:25,1576
2025-08-17 18:54:31,1643
2025-08-17 18:54:36,1693
2025-08-17 18:54:42,1755
2025-08-17 18:54:47,1808
2025-08-17 18:54:53,1858
2025-08-17 18:54:58,1602
2025-08-17 18:55:03,1659
2025-08-17 18:55:09,1728
2025-08-17 18:55:14,1781
2025-08-17 18:55:20,1831
2025-08-17 18:55:25,1573
2025-08-17 18:55:30,1640
2025-08-17 18:55:36,1740
2025-08-17 18:55:45,1798
2025-08-17 18:55:51,1862
2025-08-17 18:55:58,1610
2025-08-17 18:56:03,1659
2025-08-17 18:56:09,1727
2025-08-17 18:56:14,1781
2025-08-17 18:56:20,1832
2025-08-17 18:56:25,1577
2025-08-17 18:56:30,1633
2025-08-17 18:56:36,1694
2025-08-17 18:56:41,1755
2025-08-17 18:56:47,1808
2025-08-17 18:56:52,1859
2025-08-17 18:56:57,1594
2025-08-17 18:57:03,1650
2025-08-17 18:57:08,1709
2025-08-17 18:57:14,1779
2025-08-17 18:57:19,1829
2025-08-17 18:57:24,1571
2025-08-17 18:57:30,1640
2025-08-17 18:57:35,1709
2025-08-17 18:57:41,1774
2025-08-17 18:57:47,1823
2025-08-17 18:57:52,1871
2025-08-17 18:57:57,1606
2025-08-17 18:58:03,1660
2025-08-17 18:58:08,1721
2025-08-17 18:58:14,1814
2025-08-17 18:58:22,1874
2025-08-17 18:58:27,1617
2025-08-17 18:58:33,1676
2025-08-17 18:58:38,1727
2025-08-17 18:58:43,1789
2025-08-17 18:58:49,1840
2025-08-17 18:58:54,1572
2025-08-17 18:59:00,1618
2025-08-17 18:59:05,1673
2025-08-17 18:59:10,1732
2025-08-17 18:59:16,1790
2025-08-17 18:59:21,1853
2025-08-17 18:59:27,1595
2025-08-17 18:59:33,1656
2025-08-17 18:59:38,1706
2025-08-17 18:59:43,1774
2025-08-17 18:59:49,1820
2025-08-17 18:59:54,1564
2025-08-17 19:00:00,1619
2025-08-17 19:00:05,1676
2025-08-17 19:00:10,1738
2025-08-17 19:00:16,1792
2025-08-17 19:00:21,1851
2025-08-17 19:00:26,1583
2025-08-17 19:00:32,1642
2025-08-17 19:00:37,1697
2025-08-17 19:00:43,1760
2025-08-17 19:00:48,1813
2025-08-17 19:00:54,1869
2025-08-17 19:00:59,1604
2025-08-17 19:01:05,1653
2025-08-17 19:01:10,1714
2025-08-17 19:01:15,1769
2025-08-17 19:01:21,1826
2025-08-17 19:01:26,1576
2025-08-17 19:01:31,1665
2025-08-17 19:01:40,1723
2025-08-17 19:01:45,1783
2025-08-17 19:01:51,1826
2025-08-17 19:01:56,1559
2025-08-17 19:02:01,1611
2025-08-17 19:02:07,1662
2025-08-17 19:02:12,1732
2025-08-17 19:02:18,1783
2025-08-17 19:02:23,1842
2025-08-17 19:02:28,1596
2025-08-17 19:02:34,1655
2025-08-17 19:02:39,1709
2025-08-17 19:02:45,1771
2025-08-17 19:02:50,1817
2025-08-17 19:02:55,1549
2025-08-17 19:03:01,1601
2025-08-17 19:03:06,1654
2025-08-17 19:03:11,1720
2025-08-17 19:03:17,1779
2025-08-17 19:03:22,1840
2025-08-17 19:03:27,1594
2025-08-17 19:03:33,1654
2025-08-17 19:03:38,1706
2025-08-17 19:03:44,1803
2025-08-17 19:03:52,1849
2025-08-17 19:03:57,1566
2025-08-17 19:04:03,1620
2025-08-17 19:04:08,1676
2025-08-17 19:04:14,1750
2025-08-17 19:04:19,1808
2025-08-17 19:04:24,1562
2025-08-17 19:04:30,1631
2025-08-17 19:04:35,1686
2025-08-17 19:04:40,1741
2025-08-17 19:04:46,1797
2025-08-17 19:04:51,1845
2025-08-17 19:04:56,1566
2025-08-17 19:05:02,1646
2025-08-17 19:05:10,1724
2025-08-17 19:05:17,1779
2025-08-17 19:05:23,1846
2025-08-17 19:05:28,1594
2025-08-17 19:05:34,1645
2025-08-17 19:05:39,1735
2025-08-17 19:05:47,1792
2025-08-17 19:05:53,1842
2025-08-17 19:05:58,1578
2025-08-17 19:06:03,1628
2025-08-17 19:06:09,1693
2025-08-17 19:06:14,1757
2025-08-17 19:06:19,1817
2025-08-17 19:06:25,1564
2025-08-17 19:06:30,1620
2025-08-17 19:06:35,1675
2025-08-17 19:06:41,1732
2025-08-17 19:06:46,1795
2025-08-17 19:06:52,1846
2025-08-17 19:06:57,1564
2025-08-17 19:07:02,1619
2025-08-17 19:07:08,1671
2025-08-17 19:07:13,1739
2025-08-17 19:07:19,1793
2025-08-17 19:07:24,1853
2025-08-17 19:07:29,1620
2025-08-17 19:07:38,1675
2025-08-17 19:07:43,1744
2025-08-17 19:07:48,1797
2025-08-17 19:07:54,1846
2025-08-17 19:07:59,1596
2025-08-17 19:08:04,1648
2025-08-17 19:08:10,1714
2025-08-17 19:08:15,1777
2025-08-17 19:08:21,1835
2025-08-17 19:08:26,1573
2025-08-17 19:08:32,1630
2025-08-17 19:08:37,1686
2025-08-17 19:08:42,1759
2025-08-17 19:08:48,1817
2025-08-17 19:08:53,1866
2025-08-17 19:08:58,1590
2025-08-17 19:09:04,1644
2025-08-17 19:09:09,1711
2025-08-17 19:09:14,1764
2025-08-17 19:09:20,1824
2025-08-17 19:09:25,1563
2025-08-17 19:09:31,1620
2025-08-17 19:09:36,1676
2025-08-17 19:09:41,1743
2025-08-17 19:09:47,1803
2025-08-17 19:09:52,1849
2025-08-17 19:09:58,1582
2025-08-17 19:10:03,1642
2025-08-17 19:10:08,1708
2025-08-17 19:10:14,1778
2025-08-17 19:10:19,1831
2025-08-17 19:10:24,1558
2025-08-17 19:10:30,1621
2025-08-17 19:10:35,1681
2025-08-17 19:10:41,1748
2025-08-17 19:10:46,1805
2025-08-17 19:10:51,1856
2025-08-17 19:10:57,1585
2025-08-17 19:11:02,1645
2025-08-17 19:11:07,1698
2025-08-17 19:11:13,1785
2025-08-17 19:11:20,1850
2025-08-17 19:11:26,1618
2025-08-17 19:11:34,1703
2025-08-17 19:11:42,1768
2025-08-17 19:11:48,1833
2025-08-17 19:11:53,1878
2025-08-17 19:11:59,1604
2025-08-17 19:12:04,1660
2025-08-17 19:12:09,1733
2025-08-17 19:12:15,1789
2025-08-17 19:12:20,1854
2025-08-17 19:12:26,1596
2025-08-17 19:12:31,1646
2025-08-17 19:12:36,1704
2025-08-17 19:12:42,1764
2025-08-17 19:12:47,1826
2025-08-17 19:12:53,1881
2025-08-17 19:12:58,1579
2025-08-17 19:13:03,1639
2025-08-17 19:13:09,1705
2025-08-17 19:13:14,1769
2025-08-17 19:13:19,1831
2025-08-17 19:13:25,1571
2025-08-17 19:13:30,1635
2025-08-17 19:13:35,1692
2025-08-17 19:13:41,1754
2025-08-17 19:13:46,1816
2025-08-17 19:13:51,1868
2025-08-17 19:13:57,1600
2025-08-17 19:14:04,1661
2025-08-17 19:14:10,1729
2025-08-17 19:14:15,1784
2025-08-17 19:14:20,1847
2025-08-17 19:14:26,1593
2025-08-17 19:14:31,1654
2025-08-17 19:14:37,1708
2025-08-17 19:14:42,1776
2025-08-17 19:14:47,1834
2025-08-17 19:14:53,1883
2025-08-17 19:14:58,1592
2025-08-17 19:15:03,1655
2025-08-17 19:15:09,1722
2025-08-17 19:15:14,1783
2025-08-17 19:15:20,1838
2025-08-17 19:15:25,1601
2025-08-17 19:15:30,1658
2025-08-17 19:15:36,1717
2025-08-17 19:15:41,1776
2025-08-17 19:15:47,1833
2025-08-17 19:15:52,1877
2025-08-17 19:15:57,1580
2025-08-17 19:16:03,1642
2025-08-17 19:16:08,1701
2025-08-17 19:16:14,1769
2025-08-17 19:16:19,1829
2025-08-17 19:16:24,1572
2025-08-17 19:16:30,1641
2025-08-17 19:16:35,1696
2025-08-17 19:16:40,1753
2025-08-17 19:16:46,1810
2025-08-17 19:16:51,1857
2025-08-17 19:16:57,1567
2025-08-17 19:17:02,1628
2025-08-17 19:17:07,1688
2025-08-17 19:17:13,1761
2025-08-17 19:17:18,1817
2025-08-17 19:17:24,1883
2025-08-17 19:17:29,1645
2025-08-17 19:17:34,1700
2025-08-17 19:17:40,1764
2025-08-17 19:17:45,1815
2025-08-17 19:17:50,1861
2025-08-17 19:17:56,1566
2025-08-17 19:18:01,1664
2025-08-17 19:18:10,1727
2025-08-17 19:18:15,1783
2025-08-17 19:18:20,1843
2025-08-17 19:18:26,1598
2025-08-17 19:18:31,1664
2025-08-17 19:18:36,1758
2025-08-17 19:18:46,1816
2025-08-17 19:18:51,1863
2025-08-17 19:18:57,1571
2025-08-17 19:19:02,1673
2025-08-17 19:19:10,1741
2025-08-17 19:19:16,1801
2025-08-17 19:19:21,1856
2025-08-17 19:19:27,1604
2025-08-17 19:19:32,1661
2025-08-17 19:19:37,1713
2025-08-17 19:19:43,1779
2025-08-17 19:19:48,1832
2025-08-17 19:19:54,1881
2025-08-17 19:19:59,1604
2025-08-17 19:20:04,1666
2025-08-17 19:20:10,1734
2025-08-17 19:20:15,1792
2025-08-17 19:20:20,1851
2025-08-17 19:20:26,1610
2025-08-17 19:20:31,1673
2025-08-17 19:20:36,1730
2025-08-17 19:20:42,1785
2025-08-17 19:20:47,1839
2025-08-17 19:20:53,1889
2025-08-17 19:20:58,1596
2025-08-17 19:21:03,1653
2025-08-17 19:21:09,1722
2025-08-17 19:21:14,1803
2025-08-17 19:21:22,1869
2025-08-17 19:21:27,1613
2025-08-17 19:21:32,1676
2025-08-17 19:21:38,1729
2025-08-17 19:21:43,1789
2025-08-17 19:21:49,1841
2025-08-17 19:21:54,1892
2025-08-17 19:21:59,1611
2025-08-17 19:22:05,1673
2025-08-17 19:22:10,1733
2025-08-17 19:22:15,1788
2025-08-17 19:22:21,1849
2025-08-17 19:22:26,1599
2025-08-17 19:22:32,1657
2025-08-17 19:22:37,1716
2025-08-17 19:22:42,1776
2025-08-17 19:22:48,1835
2025-08-17 19:22:53,1883
2025-08-17 19:22:59,1605
2025-08-17 19:23:04,1671
2025-08-17 19:23:09,1734
2025-08-17 19:23:15,1783
2025-08-17 19:23:20,1565
2025-08-17 19:23:30,1639
2025-08-17 19:23:35,1711
2025-08-17 19:23:41,1786
2025-08-17 19:23:46,1837
2025-08-17 19:23:51,1886
2025-08-17 19:23:57,1592
2025-08-17 19:24:02,1655
2025-08-17 19:24:08,1723
2025-08-17 19:24:13,1788
2025-08-17 19:24:19,1844
2025-08-17 19:24:24,1908
2025-08-17 19:24:29,1635
2025-08-17 19:24:35,1719
2025-08-17 19:24:42,1789
2025-08-17 19:24:48,1851
2025-08-17 19:24:53,1893
2025-08-17 19:24:58,1600
2025-08-17 19:25:04,1663
2025-08-17 19:25:09,1729
2025-08-17 19:25:15,1799
2025-08-17 19:25:22,1864
2025-08-17 19:25:27,1598
2025-08-17 19:25:33,1658
2025-08-17 19:25:38,1725
2025-08-17 19:25:44,1796
2025-08-17 19:25:49,1849
2025-08-17 19:25:54,1549
2025-08-17 19:26:00,1606
2025-08-17 19:26:05,1674
2025-08-17 19:26:11,1759
2025-08-17 19:26:18,1811
2025-08-17 19:26:23,1585
2025-08-17 19:26:32,1652
2025-08-17 19:26:37,1722
2025-08-17 19:26:43,1786
2025-08-17 19:26:48,1839
2025-08-17 19:26:53,1883
2025-08-17 19:26:59,1614
2025-08-17 19:27:04,1674
2025-08-17 19:27:10,1737
2025-08-17 19:27:15,1786
2025-08-17 19:27:20,1844
2025-08-17 19:27:26,1572
2025-08-17 19:27:31,1651
2025-08-17 19:27:38,1716
2025-08-17 19:27:43,1779
2025-08-17 19:27:48,1837
2025-08-17 19:27:54,1883
2025-08-17 19:27:59,1607
2025-08-17 19:28:05,1665
2025-08-17 19:28:10,1732
2025-08-17 19:28:15,1796
2025-08-17 19:28:21,1854
2025-08-17 19:28:26,1589
2025-08-17 19:28:32,1654
2025-08-17 19:28:37,1720
2025-08-17 19:28:42,1781
2025-08-17 19:28:48,1844
2025-08-17 19:28:53,1894
2025-08-17 19:28:59,1622
2025-08-17 19:29:04,1679
2025-08-17 19:29:09,1741
2025-08-17 19:29:15,1796
2025-08-17 19:29:20,1850
2025-08-17 19:29:25,1565
2025-08-17 19:29:31,1632
2025-08-17 19:29:36,1697
2025-08-17 19:29:41,1756
2025-08-17 19:29:47,1833
2025-08-17 19:29:54,1879
2025-08-17 19:29:59,1619
2025-08-17 19:30:05,1676
2025-08-17 19:30:10,1736
2025-08-17 19:30:15,1788
2025-08-17 19:30:21,1844
2025-08-17 19:30:26,1578
2025-08-17 19:30:32,1635
2025-08-17 19:30:37,1700
2025-08-17 19:30:42,1761
2025-08-17 19:30:48,1816
2025-08-17 19:30:53,1865
2025-08-17 19:30:59,1585
2025-08-17 19:31:05,1642
2025-08-17 19:31:10,1711
2025-08-17 19:31:16,1763
2025-08-17 19:31:21,1820
2025-08-17 19:31:26,1563
2025-08-17 19:31:32,1618
2025-08-17 19:31:37,1675
2025-08-17 19:31:43,1742
2025-08-17 19:31:48,1800
2025-08-17 19:31:54,1531
2025-08-17 19:32:00,1596
2025-08-17 19:32:06,1663
2025-08-17 19:32:11,1726
2025-08-17 19:32:17,1775
2025-08-17 19:32:22,1834
2025-08-17 19:32:28,1584
2025-08-17 19:32:33,1638
2025-08-17 19:32:38,1694
2025-08-17 19:32:44,1754
2025-08-17 19:32:49,1804
2025-08-17 19:32:54,1541
2025-08-17 19:33:00,1595
2025-08-17 19:33:05,1656
2025-08-17 19:33:10,1720
2025-08-17 19:33:16,1775
2025-08-17 19:33:21,1822
2025-08-17 19:33:26,1568
2025-08-17 19:33:32,1627
2025-08-17 19:33:37,1691
2025-08-17 19:33:42,1752
2025-08-17 19:33:48,1795
2025-08-17 19:33:53,1851
2025-08-17 19:33:59,1584
2025-08-17 19:34:04,1640
2025-08-17 19:34:09,1704
2025-08-17 19:34:15,1753
2025-08-17 19:34:20,1807
2025-08-17 19:34:25,1557
2025-08-17 19:34:31,1610
2025-08-17 19:34:36,1672
2025-08-17 19:34:42,1730
2025-08-17 19:34:47,1787
2025-08-17 19:34:53,1841
